DateTime,Latent Size,Epoch,Fault,AUC,Validation Loss
2025-03-24 01:58:50,2048,100,Total,0.685704298353463,-1
2025-03-24 01:58:50,2048,100,ball,0.533479245857202,-1
2025-03-24 01:58:50,2048,100,inner,1.0,-1
2025-03-24 01:58:50,2048,100,outer,0.523633649203187,-1
2025-03-26 02:13:49,2048,100,Total,0.621958214635585,-1
2025-03-26 02:13:49,2048,100,ball,0.43287713949462703,-1
2025-03-26 02:13:49,2048,100,inner,0.9866565415491431,-1
2025-03-26 02:13:49,2048,100,outer,0.44634096286298497,-1
2025-03-26 02:18:03,2048,100,Total,0.626340521415375,-1
2025-03-26 02:18:03,2048,100,ball,0.43990143977668383,-1
2025-03-26 02:18:03,2048,100,inner,0.986656541549143,-1
2025-03-26 02:18:03,2048,100,outer,0.45246358292029804,-1
