DateTime,Latent Size,Epoch,Fault,AUC,Validation Loss
2025-03-25 00:23:04,512,100,Total,0.689341028297418,-1
2025-03-25 00:23:04,512,100,ball,0.5512777560184806,-1
2025-03-25 00:23:04,512,100,inner,0.9995623093909056,-1
2025-03-25 00:23:04,512,100,outer,0.5171830194828676,-1
2025-03-25 00:27:38,512,100,Total,0.7404174247198765,126592.93994226365
2025-03-25 00:27:38,512,100,ball,0.6505679646165652,126592.93994226365
2025-03-25 00:27:38,512,100,inner,1.0,126592.93994226365
2025-03-25 00:27:38,512,100,outer,0.5706843095430641,126592.93994226365
2025-03-25 00:36:18,512,100,Total,0.6162119834554203,-1
2025-03-25 00:36:18,512,100,ball,0.4263409675592362,-1
2025-03-25 00:36:18,512,100,inner,0.9750584213645616,-1
2025-03-25 00:36:18,512,100,outer,0.44723656144246293,-1
2025-03-25 01:18:59,512,50,Total,0.5688359042177658,-1
2025-03-25 01:18:59,512,50,ball,0.5902818126402418,-1
2025-03-25 01:18:59,512,50,inner,0.6023407055084208,-1
2025-03-25 01:18:59,512,50,outer,0.5138851945046347,-1
2025-03-25 01:23:18,512,200,Total,0.5,-1
2025-03-25 01:23:18,512,200,ball,0.5,-1
2025-03-25 01:23:18,512,200,inner,0.5,-1
2025-03-25 01:23:18,512,200,outer,0.5,-1
2025-03-25 01:38:45,512,100,Total,0.5277056277056277,-1
2025-03-25 01:38:45,512,100,ball,0.5,-1
2025-03-25 01:38:45,512,100,inner,0.5831168831168831,-1
2025-03-25 01:38:45,512,100,outer,0.5,-1
2025-03-26 04:32:22,512,100,Total,0.6705466545941703,-1
2025-03-26 04:32:22,512,100,ball,0.5672040821693675,-1
2025-03-26 04:32:22,512,100,inner,0.9831463755742341,-1
2025-03-26 04:32:22,512,100,outer,0.4612895060389094,-1
