DateTime,Latent Size,Epoch,Fault,AUC,Validation Loss
2025-02-25 12:58:05,2048,1,Total,0.7325641421811958,13.580624722686805
2025-02-25 12:58:05,2048,1,ball,0.6612365323257057,13.580624722686805
2025-02-25 12:58:05,2048,1,inner,1.0,13.580624722686805
2025-02-25 12:58:05,2048,1,outer,0.5364558942178816,13.580624722686805
2025-02-25 12:59:05,1024,1,Total,0.7311767600062241,13.98681029453308
2025-02-25 12:59:05,1024,1,ball,0.6587040084382241,13.98681029453308
2025-02-25 12:59:05,1024,1,inner,1.0,13.98681029453308
2025-02-25 12:59:05,1024,1,outer,0.5348262715804482,13.98681029453308
2025-02-25 13:00:06,512,1,Total,0.7313686253477965,13.668832055353262
2025-02-25 13:00:06,512,1,ball,0.6589230415928181,13.668832055353262
2025-02-25 13:00:06,512,1,inner,1.0,13.668832055353262
2025-02-25 13:00:06,512,1,outer,0.5351828344505715,13.668832055353262
2025-02-25 13:01:06,256,1,Total,0.7313686253477965,13.668861327187573
2025-02-25 13:01:06,256,1,ball,0.6589230415928181,13.668861327187573
2025-02-25 13:01:06,256,1,inner,1.0,13.668861327187573
2025-02-25 13:01:06,256,1,outer,0.5351828344505715,13.668861327187573
2025-02-25 13:02:06,128,1,Total,0.7313686253477965,13.668814664918356
2025-02-25 13:02:06,128,1,ball,0.6589230415928181,13.668814664918356
2025-02-25 13:02:06,128,1,inner,1.0,13.668814664918356
2025-02-25 13:02:06,128,1,outer,0.5351828344505715,13.668814664918356
