DateTime,Latent Size,Epoch,Fault,AUC,Validation Loss
2025-03-24 00:46:59,512,100,Total,0.5,-1
2025-03-24 00:46:59,512,100,ball,0.5,-1
2025-03-24 00:46:59,512,100,inner,0.5,-1
2025-03-24 00:46:59,512,100,outer,0.5,-1
2025-03-24 01:21:10,512,100,Total,0.7304860588653168,-1
2025-03-24 01:21:10,512,100,ball,0.6685347414572843,-1
2025-03-24 01:21:10,512,100,inner,0.9999998121499533,-1
2025-03-24 01:21:10,512,100,outer,0.522923622988713,-1
2025-03-24 01:36:10,512,100,Total,0.5,-1
2025-03-24 01:36:10,512,100,ball,0.5,-1
2025-03-24 01:36:10,512,100,inner,0.5,-1
2025-03-24 01:36:10,512,100,outer,0.5,-1
2025-03-24 01:44:24,512,100,Total,0.6964867501534892,-1
2025-03-24 01:44:24,512,100,ball,0.596619121819816,-1
2025-03-24 01:44:24,512,100,inner,1.0,-1
2025-03-24 01:44:24,512,100,outer,0.4928411286406514,-1
2025-03-26 03:08:44,512,100,Total,0.6451892777071775,-1
2025-03-26 03:08:44,512,100,ball,0.4953833972493118,-1
2025-03-26 03:08:44,512,100,inner,0.9903449772184857,-1
2025-03-26 03:08:44,512,100,outer,0.4498394586537351,-1
