Files already downloaded and verified
[EPOCH: 1] 	Train Loss: 2.3076, 	Train Accuracy: 0.1191
[EPOCH: 1] 	Test Loss: 2.2627, 	Test Accuracy: 0.1529

[EPOCH: 2] 	Train Loss: 2.2157, 	Train Accuracy: 0.1620
[EPOCH: 2] 	Test Loss: 2.0845, 	Test Accuracy: 0.2035

[EPOCH: 3] 	Train Loss: 2.1086, 	Train Accuracy: 0.1957
[EPOCH: 3] 	Test Loss: 1.9798, 	Test Accuracy: 0.2300

[EPOCH: 4] 	Train Loss: 2.0289, 	Train Accuracy: 0.2236
[EPOCH: 4] 	Test Loss: 1.8998, 	Test Accuracy: 0.2725

[EPOCH: 5] 	Train Loss: 1.9627, 	Train Accuracy: 0.2529
[EPOCH: 5] 	Test Loss: 1.8295, 	Test Accuracy: 0.3006

[EPOCH: 6] 	Train Loss: 1.9157, 	Train Accuracy: 0.2756
[EPOCH: 6] 	Test Loss: 1.7482, 	Test Accuracy: 0.3401

[EPOCH: 7] 	Train Loss: 1.8734, 	Train Accuracy: 0.2938
[EPOCH: 7] 	Test Loss: 1.7064, 	Test Accuracy: 0.3636

[EPOCH: 8] 	Train Loss: 1.8392, 	Train Accuracy: 0.3131
[EPOCH: 8] 	Test Loss: 1.6419, 	Test Accuracy: 0.3792

[EPOCH: 9] 	Train Loss: 1.8143, 	Train Accuracy: 0.3259
[EPOCH: 9] 	Test Loss: 1.6013, 	Test Accuracy: 0.4009

[EPOCH: 10] 	Train Loss: 1.7834, 	Train Accuracy: 0.3389
[EPOCH: 10] 	Test Loss: 1.5868, 	Test Accuracy: 0.4104

[EPOCH: 11] 	Train Loss: 1.7597, 	Train Accuracy: 0.3482
[EPOCH: 11] 	Test Loss: 1.5471, 	Test Accuracy: 0.4302

[EPOCH: 12] 	Train Loss: 1.7322, 	Train Accuracy: 0.3629
[EPOCH: 12] 	Test Loss: 1.5159, 	Test Accuracy: 0.4442

[EPOCH: 13] 	Train Loss: 1.7110, 	Train Accuracy: 0.3700
[EPOCH: 13] 	Test Loss: 1.5183, 	Test Accuracy: 0.4437

[EPOCH: 14] 	Train Loss: 1.6993, 	Train Accuracy: 0.3778
[EPOCH: 14] 	Test Loss: 1.4878, 	Test Accuracy: 0.4538

[EPOCH: 15] 	Train Loss: 1.6763, 	Train Accuracy: 0.3874
[EPOCH: 15] 	Test Loss: 1.4598, 	Test Accuracy: 0.4614

[EPOCH: 16] 	Train Loss: 1.6556, 	Train Accuracy: 0.3941
[EPOCH: 16] 	Test Loss: 1.4374, 	Test Accuracy: 0.4775

[EPOCH: 17] 	Train Loss: 1.6405, 	Train Accuracy: 0.4017
[EPOCH: 17] 	Test Loss: 1.4638, 	Test Accuracy: 0.4594

[EPOCH: 18] 	Train Loss: 1.6235, 	Train Accuracy: 0.4083
[EPOCH: 18] 	Test Loss: 1.4045, 	Test Accuracy: 0.4835

[EPOCH: 19] 	Train Loss: 1.6091, 	Train Accuracy: 0.4155
